gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	PapRCC_MNPb(mono)	PapRCC_NK cell	RCC1_CD4T cell	RCC1_CD8T cell	RCC1_MNPa(mono)	RCC1_MNPb(mono)	RCC1_MNPc(DC)	RCC1_MNPd(Mac)	RCC1_Mast cell	RCC1_NK cell	RCC1_NKT cell	RCC1_Neutrophil	RCC1_pDC	RCC2_B cell	RCC2_CD4T cell	RCC2_CD8T cell	RCC2_MNPa(mono)	RCC2_MNPb(mono)	RCC2_MNPc(DC)	RCC2_NK cell	RCC2_NKT cell	RCC2_Neutrophil	RCC3_B cell	RCC3_CD4T cell	RCC3_CD8T cell	RCC3_MNPa(mono)	RCC3_MNPb(mono)	RCC3_MNPc(DC)	RCC3_MNPd(Mac)	RCC3_Mast cell	RCC3_NK cell	RCC3_pDC	Teen Tx_CD4T cell	Teen Tx_MNPa(mono)	Teen Tx_MNPb(mono)	Teen Tx_MNPc(DC)	Teen Tx_MNPd(Mac)	Teen Tx_NK cell	TxK1_B cell	TxK1_CD4T cell	TxK1_CD8T cell	TxK1_MNPa(mono)	TxK1_MNPb(mono)	TxK1_MNPc(DC)	TxK1_MNPd(Mac)	TxK1_Mast cell	TxK1_NK cell	TxK2_CD8T cell	TxK2_MNPa(mono)	TxK2_MNPb(mono)	TxK2_NK cell	TxK2_Neutrophil	TxK3_CD4T cell	TxK3_CD8T cell	TxK3_MNPa(mono)	TxK3_MNPb(mono)	TxK3_MNPc(DC)	TxK3_MNPd(Mac)	TxK3_Mast cell	TxK3_NK cell	TxK4_B cell	TxK4_CD4T cell	TxK4_CD8T cell	TxK4_MNPa(mono)	TxK4_MNPb(mono)	TxK4_MNPc(DC)	TxK4_MNPd(Mac)	TxK4_Mast cell	TxK4_NK cell	TxK4_NKT cell	TxK4_pDC	VHLRCC_B cell	VHLRCC_CD4T cell	VHLRCC_CD8T cell	VHLRCC_MNPa(mono)	VHLRCC_MNPb(mono)	VHLRCC_MNPc(DC)	VHLRCC_MNPd(Mac)	VHLRCC_NK cell	VHLRCC_Neutrophil	VHLRCC_pDC	Wilms1_B cell	Wilms1_CD4T cell	Wilms1_CD8T cell	Wilms1_MNPa(mono)	Wilms1_MNPb(mono)	Wilms1_MNPc(DC)	Wilms1_MNPd(Mac)	Wilms1_NK cell	Wilms1_NKT cell	Wilms1_Neutrophil	Wilms1_pDC	Wilms2_B cell	Wilms2_CD4T cell	Wilms2_MNPa(mono)	Wilms2_MNPb(mono)	Wilms2_MNPd(Mac)	Wilms2_NK cell	Wilms2_NKT cell	Wilms2_Neutrophil	Wilms2_pDC	Wilms3_CD4T cell	Wilms3_CD8T cell	Wilms3_MNPa(mono)	Wilms3_MNPb(mono)	Wilms3_MNPc(DC)	Wilms3_Mast cell	Wilms3_NK cell	Wilms3_NKT cell
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0ECFACED2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0092846B0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08AF9CA91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC07E958BDE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC08CC68F11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0CE433AB8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03BFF1D95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03ADD2063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0082A7233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0674C647E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC03D71E025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0014D5A6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B066E03C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0B4BD965C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0247E9ADB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0035F0B0F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC06ACCFA52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC069F9E62C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC0D2BDC009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05F111D21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC041215790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA11	Q9UKX5	True	ITA11_HUMAN	a11b1 complex	CPI-SC05B2AA866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045	0	0.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0	0	0.448	0	0	0	0.085	0	0	0	0	0	0	0	0.26	1.699	0.073	0	0.027	0.49	0	0	0	0.457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137	0	0.151	0	0	0	0	0.906	0	0	0	0	0	0	0	0	0	0	0.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0
