gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
SHH	Q15465	False	SHH_HUMAN		CPI-SC04220334A	SHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC0351D1E88	SHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC054175DCB	SHH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC1	P18827	False	SDC1_HUMAN		CPI-SS0D60A535B	SDC1	0.405	0.0	0.095	0.235	0.172	0.096	0.074	0.214	0.0	0.072	0.0	0.138	0.0	0.0	0.0	0.0	0.0	0.0	0.938	0.0	0.102	0.155	0.328	0.059	0.0	0.0	0.094	0.039	0.045	0.084	0.018	0.0	0.012	0.03	0.047	0.0	0.0	0.222	0.055	0.18	0.205	0.088
SDC2	P34741	False	SDC2_HUMAN		CPI-SS0D681D90E	SDC2	0.146	0.0	0.006	0.047	0.146	0.031	0.204	0.0	0.0	0.074	0.037	0.563	0.0	0.059	0.672	1.028	0.809	0.0	0.019	0.0	0.007	0.03	0.0	0.005	0.408	0.0	0.127	0.211	0.208	0.062	0.02	0.039	0.519	0.493	0.461	0.0	0.0	0.064	0.419	0.492	0.006	0.338
TAC1	P20366	False	TKN1_HUMAN		CPI-SS02A8BD654	TAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0CDDDEE9F	TAC3	0.0	0.0	0.131	0.045	0.0	0.0	0.02	0.135	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.021	0.051	0.111	0.002	0.0	0.0	0.0	0.006	0.028	0.0	0.0	0.0	0.028	0.002	0.001	0.0	0.0	0.005	0.097	0.0	0.148	0.03
TAC1	P20366	False	TKN1_HUMAN		CPI-SS061ED1543	TAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0C9A68B24	TAC3	0.0	0.0	0.131	0.045	0.0	0.0	0.02	0.135	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.021	0.051	0.111	0.002	0.0	0.0	0.0	0.006	0.028	0.0	0.0	0.0	0.028	0.002	0.001	0.0	0.0	0.005	0.097	0.0	0.148	0.03
TAC1	P20366	False	TKN1_HUMAN		CPI-SS015B70BF9	TAC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAC3	Q9UHF0	False	TKNK_HUMAN		CPI-SS0F5177C81	TAC3	0.0	0.0	0.131	0.045	0.0	0.0	0.02	0.135	0.0	0.011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.021	0.051	0.111	0.002	0.0	0.0	0.0	0.006	0.028	0.0	0.0	0.0	0.028	0.002	0.001	0.0	0.0	0.005	0.097	0.0	0.148	0.03
TAX1BP3	O14907	False	TX1B3_HUMAN		CPI-SS06CF1662B	TAX1BP3	0.0	0.087	0.289	0.07	0.099	0.243	0.116	0.0	0.0	0.047	0.0	0.031	0.106	0.033	0.223	0.132	0.174	0.499	0.047	0.0	0.177	0.095	0.232	0.178	0.0	0.0	0.04	0.092	0.046	0.021	0.043	0.0	0.236	0.167	0.271	0.048	0.1	0.024	0.193	0.159	0.091	0.063
RTN4R	Q9BZR6	False	RTN4R_HUMAN		CPI-SS0F4EF9618	RTN4R	0.0	0.0	0.039	0.05	0.0	0.0	0.016	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.005	0.0	0.0	0.002	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.012	0.017	0.008	0.017	0.0	0.174	0.002	0.0	0.027	0.006
TAX1BP3	O14907	False	TX1B3_HUMAN		CPI-SS01080B145	TAX1BP3	0.0	0.087	0.289	0.07	0.099	0.243	0.116	0.0	0.0	0.047	0.0	0.031	0.106	0.033	0.223	0.132	0.174	0.499	0.047	0.0	0.177	0.095	0.232	0.178	0.0	0.0	0.04	0.092	0.046	0.021	0.043	0.0	0.236	0.167	0.271	0.048	0.1	0.024	0.193	0.159	0.091	0.063
THY1	P04216	False	THY1_HUMAN		CPI-SS0F0492F71	THY1	0.0	0.087	0.0	0.063	0.219	0.057	0.292	0.131	0.0	0.051	0.036	0.0	0.075	0.068	0.353	0.732	0.668	0.0	0.02	0.101	0.018	0.0	0.012	0.023	0.0	0.236	0.044	0.019	0.049	0.058	0.015	0.078	0.556	0.644	1.166	0.014	0.0	0.0	0.413	0.866	0.057	0.252
TF	P02787	False	TRFE_HUMAN		CPI-SS0A6D0C1BA	TF	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.029	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.044	0.016	0.0	0.0	0.015	0.0	0.0	0.02	0.0	0.0	0.01	0.0	0.0	0.009	0.008	0.0	0.0	0.0	0.029	0.009	0.0	0.0	0.024
TF	P02787	False	TRFE_HUMAN		CPI-SS0E0098222	TF	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.029	0.0	0.012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.044	0.016	0.0	0.0	0.015	0.0	0.0	0.02	0.0	0.0	0.01	0.0	0.0	0.009	0.008	0.0	0.0	0.0	0.029	0.009	0.0	0.0	0.024
HFE	Q30201	False	HFE_HUMAN		CPI-SS0FF0C7449	HFE	0.0	0.094	0.0	0.024	0.0	0.0	0.034	0.0	0.0	0.134	0.0	0.031	0.009	0.0	0.071	0.0	0.024	0.0	0.009	0.0	0.007	0.034	0.0	0.011	0.0	0.0	0.034	0.03	0.056	0.0	0.0	0.0	0.004	0.021	0.01	0.0	0.0	0.005	0.006	0.0	0.011	0.005
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC01AADFEB3	TGFB1	0.139	0.374	0.924	0.761	0.357	0.351	0.227	0.276	0.0	0.412	0.699	0.324	0.448	0.506	0.43	0.094	0.605	0.195	0.281	0.626	0.047	0.17	0.033	0.106	0.14	0.427	0.098	0.357	0.372	0.564	0.757	0.701	0.11	0.131	0.107	0.235	0.324	0.291	0.13	0.05	0.677	0.23
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC0F36DD437	TGFB2	0.0	0.0	0.155	0.548	0.131	0.215	0.155	0.486	0.0	0.023	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.009	0.053	0.0	0.021	0.0	0.0	0.135	0.051	0.101	0.022	0.016	0.0	0.057	0.079	0.011	0.039	0.0	0.534	0.288	0.142	0.631	0.101
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC074D3FFBC	TGFB3	0.0	0.0	0.0	0.0	0.008	0.101	0.022	0.0	0.0	0.002	0.068	0.0	0.0	0.0	0.38	0.142	0.076	0.195	0.003	0.0	0.005	0.0	0.0	0.0	0.143	0.0	0.023	0.009	0.01	0.012	0.0	0.0	0.052	0.036	0.033	0.0	0.0	0.029	0.196	0.86	0.007	0.047
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC0DABCC4B5	TGFB1	0.139	0.374	0.924	0.761	0.357	0.351	0.227	0.276	0.0	0.412	0.699	0.324	0.448	0.506	0.43	0.094	0.605	0.195	0.281	0.626	0.047	0.17	0.033	0.106	0.14	0.427	0.098	0.357	0.372	0.564	0.757	0.701	0.11	0.131	0.107	0.235	0.324	0.291	0.13	0.05	0.677	0.23
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SC070741884	TGFB2	0.0	0.0	0.155	0.548	0.131	0.215	0.155	0.486	0.0	0.023	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.009	0.053	0.0	0.021	0.0	0.0	0.135	0.051	0.101	0.022	0.016	0.0	0.057	0.079	0.011	0.039	0.0	0.534	0.288	0.142	0.631	0.101
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC051FC855D	TGFB3	0.0	0.0	0.0	0.0	0.008	0.101	0.022	0.0	0.0	0.002	0.068	0.0	0.0	0.0	0.38	0.142	0.076	0.195	0.003	0.0	0.005	0.0	0.0	0.0	0.143	0.0	0.023	0.009	0.01	0.012	0.0	0.0	0.052	0.036	0.033	0.0	0.0	0.029	0.196	0.86	0.007	0.047
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SS085EE60B1	TGFB1	0.139	0.374	0.924	0.761	0.357	0.351	0.227	0.276	0.0	0.412	0.699	0.324	0.448	0.506	0.43	0.094	0.605	0.195	0.281	0.626	0.047	0.17	0.033	0.106	0.14	0.427	0.098	0.357	0.372	0.564	0.757	0.701	0.11	0.131	0.107	0.235	0.324	0.291	0.13	0.05	0.677	0.23
TGFB2	P61812	False	TGFB2_HUMAN		CPI-SS0178F5C45	TGFB2	0.0	0.0	0.155	0.548	0.131	0.215	0.155	0.486	0.0	0.023	0.0	0.0	0.103	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.009	0.053	0.0	0.021	0.0	0.0	0.135	0.051	0.101	0.022	0.016	0.0	0.057	0.079	0.011	0.039	0.0	0.534	0.288	0.142	0.631	0.101
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SS0D46E2B45	TGFB3	0.0	0.0	0.0	0.0	0.008	0.101	0.022	0.0	0.0	0.002	0.068	0.0	0.0	0.0	0.38	0.142	0.076	0.195	0.003	0.0	0.005	0.0	0.0	0.0	0.143	0.0	0.023	0.009	0.01	0.012	0.0	0.0	0.052	0.036	0.033	0.0	0.0	0.029	0.196	0.86	0.007	0.047
FGFR4	P22455	False	FGFR4_HUMAN		CPI-SS0D62FB89C	FGFR4	0.0	0.0	0.007	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.005	0.021	0.017	0.021	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.033	0.0	0.0	0.002
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0202406F0	TGFB3	0.0	0.0	0.0	0.0	0.008	0.101	0.022	0.0	0.0	0.002	0.068	0.0	0.0	0.0	0.38	0.142	0.076	0.195	0.003	0.0	0.005	0.0	0.0	0.0	0.143	0.0	0.023	0.009	0.01	0.012	0.0	0.0	0.052	0.036	0.033	0.0	0.0	0.029	0.196	0.86	0.007	0.047
BTLA	Q7Z6A9	False	BTLA_HUMAN		CPI-SS08330207B	BTLA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.058	0.0	0.001	0.0	0.0	0.0	0.188	0.0	0.0	0.006	0.009	0.0	0.0	0.0	0.001	0.003	0.0	0.025	0.0	0.024	0.0	0.0	0.0	0.0
CD160	O95971	False	BY55_HUMAN		CPI-SS0879B8E95	CD160	0.0	0.0	0.0	0.0	0.008	0.03	0.0	0.0	0.0	0.0	0.036	0.0	0.0	0.331	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.024	0.023	0.542	0.004	0.002	0.004	0.009	0.043	0.0	0.0	0.0	0.0	0.01
LTA	P01374	False	TNFB_HUMAN		CPI-SS0110361CB	LTA	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.127	0.0	0.001	0.0	0.017	0.02	0.0	0.0	0.0	0.0	0.0
TNFSF14	O43557	False	TNF14_HUMAN		CPI-SS019C98396	TNFSF14	0.0	0.0	0.0	0.0	0.022	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.03	0.036	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.015	0.0	0.044	0.122	0.156	0.008	0.018	0.003	0.062	0.0	0.0	0.0	0.0	0.0	0.01
FASLG	P48023	False	TNFL6_HUMAN		CPI-SS0D168412F	FASLG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.144	0.0	0.0	0.158	0.025	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.022	0.124	0.278	0.246	0.0	0.0	0.0	0.084	0.114	0.0	0.0	0.0	0.0	0.004
LTA	P01374	False	TNFB_HUMAN		CPI-SS084BE3E4B	LTA	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.127	0.0	0.001	0.0	0.017	0.02	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS04B4619D0	TNF	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.082	0.358	0.0	0.343	0.103	0.0	0.0	0.024	0.182	0.012	0.089	0.001	0.0	0.0	0.0	0.783	0.0	0.034	0.187	0.055	0.066	0.116	0.299	0.006	0.019	0.008	0.183	0.178	0.0	0.009	0.0	0.009	0.0
LTA	P01374	False	TNFB_HUMAN		CPI-SS07D9A48A2	LTA	0.385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.127	0.0	0.001	0.0	0.017	0.02	0.0	0.0	0.0	0.0	0.0
TNF	P01375	False	TNFA_HUMAN		CPI-SS0E7D5974D	TNF	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.082	0.358	0.0	0.343	0.103	0.0	0.0	0.024	0.182	0.012	0.089	0.001	0.0	0.0	0.0	0.783	0.0	0.034	0.187	0.055	0.066	0.116	0.299	0.006	0.019	0.008	0.183	0.178	0.0	0.009	0.0	0.009	0.0
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS085A1A34C	TNFSF10	0.0	0.694	0.487	0.437	0.309	0.159	0.395	0.587	0.0	0.092	0.068	0.285	0.487	0.188	0.0	0.046	0.162	0.0	0.121	0.084	0.021	0.087	0.0	0.024	0.0	0.236	0.162	0.259	0.098	0.148	0.204	0.275	0.042	0.057	0.012	0.157	0.24	0.043	0.037	0.09	0.951	0.07
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS001865B32	TNFSF10	0.0	0.694	0.487	0.437	0.309	0.159	0.395	0.587	0.0	0.092	0.068	0.285	0.487	0.188	0.0	0.046	0.162	0.0	0.121	0.084	0.021	0.087	0.0	0.024	0.0	0.236	0.162	0.259	0.098	0.148	0.204	0.275	0.042	0.057	0.012	0.157	0.24	0.043	0.037	0.09	0.951	0.07
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS053CE866E	TNFSF10	0.0	0.694	0.487	0.437	0.309	0.159	0.395	0.587	0.0	0.092	0.068	0.285	0.487	0.188	0.0	0.046	0.162	0.0	0.121	0.084	0.021	0.087	0.0	0.024	0.0	0.236	0.162	0.259	0.098	0.148	0.204	0.275	0.042	0.057	0.012	0.157	0.24	0.043	0.037	0.09	0.951	0.07
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS095E52E66	TNFSF10	0.0	0.694	0.487	0.437	0.309	0.159	0.395	0.587	0.0	0.092	0.068	0.285	0.487	0.188	0.0	0.046	0.162	0.0	0.121	0.084	0.021	0.087	0.0	0.024	0.0	0.236	0.162	0.259	0.098	0.148	0.204	0.275	0.042	0.057	0.012	0.157	0.24	0.043	0.037	0.09	0.951	0.07
TNFSF10	P50591	False	TNF10_HUMAN		CPI-SS05A3055C3	TNFSF10	0.0	0.694	0.487	0.437	0.309	0.159	0.395	0.587	0.0	0.092	0.068	0.285	0.487	0.188	0.0	0.046	0.162	0.0	0.121	0.084	0.021	0.087	0.0	0.024	0.0	0.236	0.162	0.259	0.098	0.148	0.204	0.275	0.042	0.057	0.012	0.157	0.24	0.043	0.037	0.09	0.951	0.07
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0F83BE97B	TNFSF11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.02	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007
TNFSF11	O14788	False	TNF11_HUMAN		CPI-SS0ED2573CA	TNFSF11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.022	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.02	0.026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS02EF3E1BA	TNFSF12	0.0	0.0	0.003	0.0	0.03	0.0	0.045	0.0	0.0	0.132	0.098	0.139	0.063	0.119	0.108	0.295	0.184	0.0	0.0	0.161	0.002	0.011	0.0	0.0	0.0	0.0	0.019	0.164	0.086	0.058	0.047	0.151	0.056	0.052	0.053	0.086	0.124	0.0	0.062	0.179	0.016	0.0
TNFSF12	O43508	False	TNF12_HUMAN		CPI-SS079DDF890	TNFSF12	0.0	0.0	0.003	0.0	0.03	0.0	0.045	0.0	0.0	0.132	0.098	0.139	0.063	0.119	0.108	0.295	0.184	0.0	0.0	0.161	0.002	0.011	0.0	0.0	0.0	0.0	0.019	0.164	0.086	0.058	0.047	0.151	0.056	0.052	0.053	0.086	0.124	0.0	0.062	0.179	0.016	0.0
TNFSF15	O95150	False	TNF15_HUMAN		CPI-SS0B0CF0EDF	TNFSF15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.022	0.0	0.0	0.046	0.0	0.0	0.006	0.0	0.003	0.031	0.0	0.0	0.0	0.0	0.004	0.034	0.064	0.0	0.0	0.0	0.003	0.005	0.0	0.0	0.0	0.0	0.024	0.07	0.0	0.009
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS06BA9088E	TNFSF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.047	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS07FEEF0C3	TNFSF13B	0.0	0.94	0.0	0.0	0.008	0.03	0.027	0.091	0.801	0.073	0.116	0.339	0.591	0.02	0.0	0.0	0.059	0.0	0.031	0.0	0.034	0.009	0.0	0.0	0.252	0.0	0.057	0.493	0.308	0.019	0.018	0.0	0.014	0.013	0.003	0.069	0.133	0.015	0.017	0.0	0.062	0.084
TNFSF13	O75888	False	TNF13_HUMAN		CPI-SS0B89DD8C1	TNFSF13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.047	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS018FE2F97	TNFSF13B	0.0	0.94	0.0	0.0	0.008	0.03	0.027	0.091	0.801	0.073	0.116	0.339	0.591	0.02	0.0	0.0	0.059	0.0	0.031	0.0	0.034	0.009	0.0	0.0	0.252	0.0	0.057	0.493	0.308	0.019	0.018	0.0	0.014	0.013	0.003	0.069	0.133	0.015	0.017	0.0	0.062	0.084
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0247B3C14	TNFSF13B	0.0	0.94	0.0	0.0	0.008	0.03	0.027	0.091	0.801	0.073	0.116	0.339	0.591	0.02	0.0	0.0	0.059	0.0	0.031	0.0	0.034	0.009	0.0	0.0	0.252	0.0	0.057	0.493	0.308	0.019	0.018	0.0	0.014	0.013	0.003	0.069	0.133	0.015	0.017	0.0	0.062	0.084
TNFSF18	Q9UNG2	False	TNF18_HUMAN		CPI-SS0FF51A757	TNFSF18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026	0.0	0.0	0.044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF4	P23510	False	TNFL4_HUMAN		CPI-SS04456F441	TNFSF4	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.017	0.0	0.0	0.003	0.0	0.008	0.038	0.005	0.0	0.0	0.011	0.01
TNFSF8	P32971	False	TNFL8_HUMAN		CPI-SS084306E19	TNFSF8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046	0.121	0.031	0.045	0.0	0.0	0.0	0.0	0.0	0.001	0.074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.031	0.0	0.0	0.0	0.0	0.001	0.0	0.026	0.0	0.0	0.0	0.0	0.0	0.0
TNFSF9	P41273	False	TNFL9_HUMAN		CPI-SS0431D2256	TNFSF9	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.065	0.0	0.0	0.03	0.0	0.055	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.113	0.0	0.0	0.023	0.013	0.0	0.04	0.079	0.0	0.001	0.003	0.0	0.038	0.0	0.002	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0C03F7CDC	VEGFA	0.286	0.0	0.009	0.006	0.078	0.25	0.106	0.0	0.0	0.105	0.017	0.045	0.318	0.074	0.396	0.474	0.11	0.0	0.028	0.0	0.007	0.055	0.056	0.007	0.093	0.0	0.668	0.185	0.158	0.048	0.083	0.068	0.196	0.572	0.513	0.069	0.0	0.005	0.314	0.17	0.05	0.568
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS0EC8C81E0	VEGFC	0.0	0.0	0.0	0.048	0.04	0.049	0.553	0.0	0.0	0.006	0.0	0.0	0.022	0.0	0.074	0.18	0.029	0.0	0.007	0.0	0.005	0.0	0.0	0.015	0.0	0.236	0.028	0.0	0.02	0.0	0.013	0.0	0.128	0.075	0.029	0.0	0.0	0.0	0.087	0.0	0.0	0.123
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0EBA5A4D8	VEGFD	0.0	0.0	0.0	0.0	0.0	0.03	0.011	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022
VEGFC	P49767	False	VEGFC_HUMAN		CPI-SS005572B52	VEGFC	0.0	0.0	0.0	0.048	0.04	0.049	0.553	0.0	0.0	0.006	0.0	0.0	0.022	0.0	0.074	0.18	0.029	0.0	0.007	0.0	0.005	0.0	0.0	0.015	0.0	0.236	0.028	0.0	0.02	0.0	0.013	0.0	0.128	0.075	0.029	0.0	0.0	0.0	0.087	0.0	0.0	0.123
VEGFD	O43915	False	VEGFD_HUMAN		CPI-SS0D883FFF1	VEGFD	0.0	0.0	0.0	0.0	0.0	0.03	0.011	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.001	0.004	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022
DKK1	O94907	False	DKK1_HUMAN		CPI-SC040194150	DKK1	0.12	0.0	0.027	0.0	0.127	0.204	0.204	0.083	0.0	0.049	0.109	0.0	0.145	0.071	0.295	0.396	0.375	0.0	0.029	0.0	0.021	0.015	0.0	0.022	0.0	0.0	0.095	0.066	0.08	0.061	0.078	0.026	1.068	1.23	2.105	0.045	0.303	0.044	0.576	0.051	0.124	0.162
DKK2	Q9UBU2	False	DKK2_HUMAN		CPI-SC0DA910DD5	DKK2	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.003	0.015	0.0	0.005	0.0	0.0	0.019	0.0	0.005	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.031	0.022	0.0	0.015
WNT1	P04628	False	WNT1_HUMAN		CPI-SS08D5BE130	WNT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0	0.0	0.0	0.0	0.0
